🇨🇳国外,#genre#
宁夏卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225632/1.m3u8
青海卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225628/1.m3u8
安多卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225659/1.m3u8
新疆卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225635/1.m3u8
兵团卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226439/1.m3u8
内蒙卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225634/1.m3u8
西藏卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225638/1.m3u8
辽宁卫视 – 高清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225619/1.m3u8
吉林卫视 – 超清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/1.m3u8
延边卫视 – 标清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226516/1.m3u8
龙江卫视 – 超清,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226327/1.m3u8


综合频道,#genre#
央视高网 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226978/1.m3u8
央视台球 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226956/1.m3u8
风云足球 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226984/1.m3u8
风云音乐 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226953/1.m3u8
女性时尚 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226969/1.m3u8
兵器科技 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226975/1.m3u8
发现之旅 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221226235/1.m3u8
世界地理 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226947/1.m3u8
文化精品 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226981/1.m3u8
电视指南 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888893/8/3221226987/1.m3u8
金鹰纪实 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221226351/1.m3u8
教育一套 – 标清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221225753/1.m3u8
教育二套 – 标清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221225756/1.m3u8
教育三套 – 标清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221226226/1.m3u8
教育四套 – 标清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221226225/1.m3u8
凤凰资讯 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221226546/1.m3u8
凤凰中文 – 超清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/8/3221226547/1.m3u8
香港卫视 – 超清,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/1/8/3221228530/1.m3u8

央视频道,#genre#
CCTV1综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4中文国际,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+体育赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7国防军事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8电视剧,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9纪录,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10科教,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV12社会与法,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV-16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225816/index.m3u8
CCTV2,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225599/index.m3u8
CCTV3,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225797/index.m3u8
CCTV5,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226027/index.m3u8
CCTV5,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225737/index.m3u8
CCTV5+,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225795/index.m3u8
CCTV9,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8
CCTV11,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225517/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225812/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225674/index.m3u8
CCTV15,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225513/index.m3u8
CCTV16,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225893/index.m3u8
CCTV17,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225708/index.m3u8

CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb03]/PLTV/1/224/3221230842/1.m3u8
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb16]/PLTV/1/224/3221230971/1.m3u8
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230971/1.m3u8
CCTV2,http://[2409:8087:2001:20:2800:0:df6e:eb13]/PLTV/1/224/3221230372/1.m3u8
CCTV2,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230929/1.m3u8
CCTV3,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230912/1.m3u8
CCTV3,http://[2409:8087:2001:20:2800:0:df6e:eb19]/PLTV/1/224/3221230912/1.m3u8
CCTV3,http://[2409:8087:2001:20:2800:0:df6e:eb13]/PLTV/1/224/3221230395/1.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb21]/PLTV/1/224/3221231032/1.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb05]/PLTV/1/224/3221230610/1.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221231032/1.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230610/1.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb03]/PLTV/1/224/3221231032/1.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb03]/PLTV/1/224/3221230610/1.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb09]/PLTV/1/224/3221230611/1.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb09]/PLTV/1/224/3221230612/1.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230611/1.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230612/1.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb03]/PLTV/1/224/3221230611/1.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb03]/PLTV/1/224/3221230612/1.m3u8
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb05]/PLTV/1/224/3221230324/1.m3u8
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb17]/PLTV/1/224/3221230605/1.m3u8
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb18]/PLTV/1/224/3221230605/1.m3u8
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb22]/PLTV/1/224/3221231139/1.m3u8
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/PLTV/1/224/3221230613/1.m3u8
CCTV7,http://[2409:8087:2001:20:2800:0:df6e:eb11]/PLTV/1/224/3221230527/1.m3u8
CCTV7,http://[2409:8087:2001:20:2800:0:df6e:eb10]/PLTV/1/224/3221230527/1.m3u8
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb07]/PLTV/1/224/3221229773/1.m3u8
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb12]/PLTV/1/224/3221230399/1.m3u8
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb04]/PLTV/1/224/3221229830/1.m3u8
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb13]/PLTV/1/224/3221230520/1.m3u8
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/PLTV/1/224/3221229779/1.m3u8
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb12]/PLTV/1/224/3221230572/1.m3u8
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/PLTV/1/224/3221230559/1.m3u8
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb03]/PLTV/1/224/3221230445/1.m3u8
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb0f]/PLTV/1/224/3221229783/1.m3u8
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb23]/PLTV/1/224/3221231004/1.m3u8
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/PLTV/1/224/3221230561/1.m3u8
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb16]/PLTV/1/224/3221230939/1.m3u8
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb13]/PLTV/1/224/3221230925/1.m3u8
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb22]/PLTV/1/224/3221230985/1.m3u8
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb0c]/PLTV/1/224/3221229844/1.m3u8
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb0a]/PLTV/1/224/3221230609/1.m3u8
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb23]/PLTV/1/224/3221231020/1.m3u8
CCTV16,http://[2409:8087:2001:20:2800:0:df6e:eb02]/PLTV/1/224/3221230990/1.m3u8
CCTV16,http://[2409:8087:2001:20:2800:0:df6e:eb0a]/PLTV/1/224/3221230910/1.m3u8
CCTV17,http://[2409:8087:2001:20:2800:0:df6e:eb22]/PLTV/1/224/3221231007/1.m3u8
CCTV17,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/PLTV/1/224/3221230578/1.m3u8

CCTV1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001331/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV3,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV4,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV7,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV8,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV9,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001294/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV10,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV11,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001327/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV12,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001289/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV13,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001328/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV14,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001292/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV15,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001020/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV15,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001020/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV16,http://[2409:8087:1e04:21::102]:6060/cms001/ch00000090990000001258/1.m3u8
CCTV17,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5+,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001008/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5+,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京纪实科教,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
纪实人文,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001330/index.m3u8?virtualDomain=yinhe.live_hls.zte.com


CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228516/index.m3u8

CCTV1,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8

CCTV1,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226945/1.m3u8
CCTV2,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV3,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV5,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV6,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV8,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV11,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV13,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8


CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3772680253_-1555628407/ott.mobaibox.com/PLTV/3/224/3221227549/index.m3u8?icpid=3&RTS=1668594272&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/1/224/3221228277/index.m3u8
CCTV6,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228516/index.m3u8
CCTV7,http://[2409:8087:2001:20:2800:0:df6e:eb26]/wh7f454c46tw3984282630_1427246842/ott.mobaibox.com/PLTV/3/224/3221228283/index.m3u8?icpid=3&RTS=1668594483&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
CCTV8,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw4254168827_1850088835/ott.mobaibox.com/PLTV/3/224/3221228303/index.m3u8?icpid=3&RTS=1668594753&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw30319478_-185824076/ott.mobaibox.com/PLTV/3/224/3221228286/index.m3u8?icpid=3&RTS=1668594824&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw105619488_1866436632/ott.mobaibox.com/PLTV/3/224/3221228289/index.m3u8?icpid=3&RTS=1668594900&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw185877003_-533945400/ott.mobaibox.com/PLTV/3/224/3221228401/index.m3u8?icpid=3&RTS=1668594980&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw259647455_-1559913959/ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8?icpid=3&RTS=1668595054&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw340147088_1594094424/ott.mobaibox.com/PLTV/3/224/3221228292/index.m3u8?icpid=3&RTS=1668595134&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw434828587_188325560/ott.mobaibox.com/PLTV/3/224/3221228404/index.m3u8?icpid=3&RTS=1668595229&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV16,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV17,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw483903016_-67353299/ott.mobaibox.com/PLTV/3/224/3221228407/index.m3u8?icpid=3&RTS=1668595278&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8

CCTV1,http://221.2.146.228:8888/newlive/live/hls/2/live.m3u8
CCTV2,http://221.2.146.228:8888/newlive/live/hls/3/live.m3u8
CCTV3,http://221.2.146.228:8888/newlive/live/hls/4/live.m3u8
CCTV4,http://221.2.146.228:8888/newlive/live/hls/5/live.m3u8
CCTV5+,http://221.2.146.228:8888/newlive/live/hls/6/live.m3u8
CCTV6,http://221.2.146.228:8888/newlive/live/hls/7/live.m3u8
CCTV7,http://221.2.146.228:8888/newlive/live/hls/8/live.m3u8
CCTV8,http://221.2.146.228:8888/newlive/live/hls/9/live.m3u8
CCTV9,http://221.2.146.228:8888/newlive/live/hls/10/live.m3u8
CCTV10,http://221.2.146.228:8888/newlive/live/hls/11/live.m3u8
CCTV11,http://221.2.146.228:8888/newlive/live/hls/12/live.m3u8
CCTV12,http://221.2.146.228:8888/newlive/live/hls/13/live.m3u8
CCTV13,http://221.2.146.228:8888/newlive/live/hls/14/live.m3u8
CCTV14,http://221.2.146.228:8888/newlive/live/hls/15/live.m3u8
CCTV15,http://221.2.146.228:8888/newlive/live/hls/16/live.m3u8
CGTN,http://221.2.146.228:8888/newlive/live/hls/17/live.m3u8

世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
风云剧场,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
风云音乐,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
第一剧场,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
女性时尚,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226969/index.m3u8
怀旧剧场,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226972/index.m3u8
兵器科技,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
高尔夫网球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226978/index.m3u8
文化精品,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226981/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
电视指南,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8



怀旧剧场,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002495/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
第一剧场,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002498/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云剧场,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002505/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
世界地理,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002485/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226195/1.m3u8
CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226224/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226224/1.m3u8
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226191/1.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226395/1.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226395/1.m3u8
CCTV5+,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221225761/1.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221225761/1.m3u8
CCTV6,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226393/1.m3u8
CCTV6,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226393/1.m3u8
CCTV7,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226192/1.m3u8
CCTV7,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226192/1.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226012/1.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226391/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226012/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226391/1.m3u8
CCTV9,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226197/1.m3u8
CCTV10,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226189/1.m3u8
CCTV11,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226240/1.m3u8
CCTV11,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226240/1.m3u8
CCTV12,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226190/1.m3u8
CCTV12,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226190/1.m3u8
CCTV12,http://39.134.24.166/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226190/1.m3u8
CCTV13,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226233/1.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226233/1.m3u8
CCTV14,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226193/1.m3u8
CCTV14,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226193/1.m3u8
CCTV15,http://39.134.24.161/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221225785/1.m3u8
